Artist,Track,Energy,Valence,Url_youtube
Caetano Veloso,Sozinho - Ao Vivo,0.284,0.528,https://www.youtube.com/watch?v=z7yWWsI5KcQ
Caetano Veloso,Sonho Meu,0.451,0.486,https://www.youtube.com/watch?v=jUm4PyCXw9w
Caetano Veloso,Voce E Linda - Remixed Original Album,0.458,0.449,https://www.youtube.com/watch?v=nSdegCBAOVk
Caetano Veloso,Cajuína - Remixed Original Album,0.234,0.757,https://www.youtube.com/watch?v=7-nIMtLql7Y
Caetano Veloso,O Leãozinho - Ao Vivo Em São Paulo / 2017,0.151,0.379,https://www.youtube.com/watch?v=g2tzDqi1INk
Caetano Veloso,Baby,0.272,0.509,https://www.youtube.com/watch?v=Nb2oh-0NEro
Caetano Veloso,Sampa,0.278,0.623,https://www.youtube.com/watch?v=t4pl079t548
Caetano Veloso,Nao enche,0.723,0.926,https://www.youtube.com/watch?v=Mqx8fe7v7po
Caetano Veloso,Sonhos,0.0914,0.471,https://www.youtube.com/watch?v=jUm4PyCXw9w
Caetano Veloso,Reconvexo - Ao Vivo,0.573,0.703,https://www.youtube.com/watch?v=FYZpzzbEvHo
Skank,Sutilmente,0.632,0.459,https://www.youtube.com/watch?v=v3SQTOZO36E
Skank,Vamos Fugir,0.751,0.73,https://www.youtube.com/watch?v=TNcML9RL5qE
Skank,Resposta,0.524,0.503,https://www.youtube.com/watch?v=81Szobx5SLM
Skank,Garota Nacional,0.769,0.808,https://www.youtube.com/watch?v=DjPtwYunRq4
Skank,Vou Deixar,0.846,0.753,https://www.youtube.com/watch?v=j9tAJ3ZyLMY
Skank,Jackie Tequila,0.476,0.956,https://www.youtube.com/watch?v=NujRovumnlw
Skank,Algo Parecido,0.637,0.652,https://www.youtube.com/watch?v=2FrCTr0crAo
Skank,Ainda Gosto Dela,0.761,0.718,https://www.youtube.com/watch?v=FBVV13YiBCc
Skank,"Ainda Gosto Dela (Dubdogz, RQntz & Lowsince Remix)",0.946,0.464,https://www.youtube.com/watch?v=VhIgX4u2Mhc
Skank,Acima do Sol - Ao Vivo,0.889,0.262,https://www.youtube.com/watch?v=2m-vthh7s8U
Waylon Jennings,Highwayman,0.351,0.45,https://www.youtube.com/watch?v=aFkcAH-m9W0
Waylon Jennings,Mammas Don't Let Your Babies Grow up to Be Cowboys,0.361,0.612,https://www.youtube.com/watch?v=qZTwjljm5qc
Waylon Jennings,American Remains,0.495,0.528,https://www.youtube.com/watch?v=u8Q0sX2cv-Q
Waylon Jennings,"Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)",0.46,0.66,https://www.youtube.com/watch?v=1ZkJDL3E0cc
Waylon Jennings,Good Hearted Woman,0.413,0.766,https://www.youtube.com/watch?v=zvw3YtcZZHI
Waylon Jennings,Silver Stallion,0.523,0.723,https://www.youtube.com/watch?v=jU4caMqKssg
Waylon Jennings,"(Ghost) Riders in the Sky - Live at Nassau Coliseum, Uniondale, NY - March 1990",0.797,0.454,https://www.youtube.com/watch?v=nOWjX4BpC24
Waylon Jennings,I'm a Ramblin' Man,0.735,0.839,https://www.youtube.com/watch?v=--XdhfJKjEk
Waylon Jennings,Against the Wind,0.424,0.582,https://www.youtube.com/watch?v=ujRJtRhdlqs
Waylon Jennings,Are You Sure Hank Done It This Way,0.646,0.768,https://www.youtube.com/watch?v=TNpLSaCirj8
Tony Bennett,Winter Wonderland,0.453,0.586,https://www.youtube.com/watch?v=lD1fa8KJHdY
Tony Bennett,O Christmas Tree,0.0982,0.0857,https://www.youtube.com/watch?v=TQ7oqzpGYOY
Tony Bennett,My Favourite Things,0.481,0.633,https://www.youtube.com/watch?v=LOuGAlmDTlM
Tony Bennett,The Way You Look Tonight,0.0533,0.111,https://www.youtube.com/watch?v=Mx3SPsH9AMQ
Tony Bennett,(I Left My Heart) In San Francisco,0.078,0.125,https://www.youtube.com/watch?v=r6DUwMnDxEs
Tony Bennett,Winter Wonderland,0.497,0.72,https://www.youtube.com/watch?v=lD1fa8KJHdY
Tony Bennett,Body and Soul,0.249,0.203,https://www.youtube.com/watch?v=_OFMkCeP6ok
Tony Bennett,Silver Bells,0.302,0.515,https://www.youtube.com/watch?v=XMcTQveNdnw
Tony Bennett,The Christmas Waltz,0.288,0.358,https://www.youtube.com/watch?v=JXVh-wwiwNg
Tony Bennett,All I Want for Christmas Is You,0.31,0.0942,https://www.youtube.com/watch?v=8ewERLDKOV8
Steely Dan,Reelin' In The Years,0.54,0.723,https://www.youtube.com/watch?v=mWF1v7W70wU
Steely Dan,Dirty Work,0.214,0.515,https://www.youtube.com/watch?v=YGiDbIVhgkM
Steely Dan,Do It Again,0.431,0.941,https://www.youtube.com/watch?v=tgYuLsudaJQ
Steely Dan,Peg,0.559,0.932,https://www.youtube.com/watch?v=LI7NDDQLvbo
Steely Dan,Rikki Don't Lose That Number,0.462,0.642,https://www.youtube.com/watch?v=UfZWp-hGCdA
Steely Dan,Hey Nineteen,0.301,0.728,https://www.youtube.com/watch?v=QU7yl9R9bkY
Steely Dan,Any Major Dude Will Tell You,0.416,0.549,https://www.youtube.com/watch?v=HBzzdlpISFg
Steely Dan,Only A Fool Would Say That,0.367,0.96,https://www.youtube.com/watch?v=06a19-S77F4
Steely Dan,My Old School,0.647,0.96,https://www.youtube.com/watch?v=1JxEOqSMouU
Steely Dan,Deacon Blues,0.586,0.604,https://www.youtube.com/watch?v=ICK6e9WK2A8
Fat Joe,What's Luv? (feat. Ja-Rule & Ashanti),0.707,0.919,https://www.youtube.com/watch?v=VpvyG2NrS1Y
Fat Joe,All The Way Up (feat. Infared),0.807,0.409,https://www.youtube.com/watch?v=y2ak_oBeC-I
Fat Joe,What's Luv? (feat. Ashanti),0.688,0.869,https://www.youtube.com/watch?v=VpvyG2NrS1Y
Fat Joe,Sunshine (The Light),0.832,0.736,https://www.youtube.com/watch?v=kuO9OC2H9Qs
Fat Joe,"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",0.754,0.565,https://www.youtube.com/watch?v=f7yzEyO7Wnk
Fat Joe,Make It Rain,0.697,0.767,https://www.youtube.com/watch?v=4dPjONDN3ZI
Fat Joe,All The Way Up (Remix),0.717,0.423,https://www.youtube.com/watch?v=y2ak_oBeC-I
Fat Joe,Deep Cover,0.789,0.592,https://www.youtube.com/watch?v=AiwvPmRTv6M
Fat Joe,Another Round (feat. Chris Brown),0.762,0.409,https://www.youtube.com/watch?v=Tj0rO7P6TH0
Fat Joe,YES,0.759,0.307,https://www.youtube.com/watch?v=mwwvOwhNF6M
Aaliyah,Are You That Somebody,0.657,0.843,https://www.youtube.com/watch?v=uTMuqL0qx08
Aaliyah,Rock The Boat,0.725,0.415,https://www.youtube.com/watch?v=3HSJU5fDg0A
Aaliyah,One In A Million,0.508,0.354,https://www.youtube.com/watch?v=KKSz4NE6PwY
Aaliyah,Try Again,0.662,0.683,https://www.youtube.com/watch?v=qTA0RuZoIxM
Aaliyah,At Your Best (You Are Love),0.441,0.563,https://www.youtube.com/watch?v=8D1Zn-Ij6Mw
Aaliyah,If Your Girl Only Knew,0.741,0.834,https://www.youtube.com/watch?v=JUGjras2kvQ
Aaliyah,More Than A Woman,0.649,0.759,https://www.youtube.com/watch?v=xgYUj_pAD-w
Aaliyah,Age Ain't Nothing But a Number,0.532,0.434,https://www.youtube.com/watch?v=rRwhm-B6yNI
Aaliyah,Miss You,0.338,0.502,https://www.youtube.com/watch?v=CJ6sHaL79J8
Aaliyah,Come Over (feat. Tank),0.458,0.641,https://www.youtube.com/watch?v=s43DzC3qxmo
Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,0.862,0.801,https://www.youtube.com/watch?v=U6n2NcJ7rLc
Riton,Turn Me On (feat. Vula),0.828,0.517,https://www.youtube.com/watch?v=Ifq4NQWwVpg
Riton,Fake ID (Coke & Rum Remix),0.484,0.542,https://www.youtube.com/watch?v=cvCGOdlsDHg
Riton,Fake ID,0.862,0.604,https://www.youtube.com/watch?v=Lp__a8p0xCY
Riton,I Don't Want You,0.944,0.781,https://www.youtube.com/watch?v=Bkwy6OD55Xo
Riton,Ginger,0.935,0.802,https://www.youtube.com/watch?v=ctxgzPGIXCo
Riton,Chale (feat. Clementine Douglas),0.619,0.473,https://www.youtube.com/watch?v=PxicR8hQ8AE
Riton,Rinse & Repeat,0.719,0.628,https://www.youtube.com/watch?v=f4oWpvJ0f8Q
Riton,Dance With Me - Edit,0.833,0.687,https://www.youtube.com/watch?v=pK1GVq3eYSU
Riton,Hot In It - Riton Remix,0.772,0.642,https://www.youtube.com/watch?v=aqoqvfde84M
Eason Chan,孤勇者 - 《英雄聯盟:雙城之戰》動畫劇集中文主題曲,0.535,0.293,https://www.youtube.com/watch?v=Hlp8XD0R5qo
Eason Chan,十年,0.468,0.203,https://www.youtube.com/watch?v=JM9rx_hN1Ko
Eason Chan,盲婚啞嫁,0.418,0.139,https://www.youtube.com/watch?v=bWxHgHLJlYw
Eason Chan,單車,0.35,0.307,https://www.youtube.com/watch?v=AfPUiV-jamA
Eason Chan,因為愛情,0.205,0.297,https://www.youtube.com/watch?v=VdwAkhNdZi8
Eason Chan,富士山下,0.44,0.528,https://www.youtube.com/watch?v=ghnT1uOwfrY
Eason Chan,我們 - 《後來的我們》電影主題曲,0.0962,0.201,https://www.youtube.com/watch?v=P02sEySphAw
Eason Chan,明年今日,0.397,0.214,https://www.youtube.com/watch?v=8NJVNkzhJM4
Eason Chan,淘汰,0.551,0.206,https://www.youtube.com/watch?v=d5rsn0Yl0Ns
Eason Chan,好久不見,0.242,0.113,https://www.youtube.com/watch?v=UsFQ9kbpQhw
Keyshia Cole,Love,0.519,0.318,https://www.youtube.com/watch?v=9PBZy9j3H3I
Keyshia Cole,Let It Go,0.721,0.781,https://www.youtube.com/watch?v=Hybj2Gfk6G8
Keyshia Cole,Last Night,0.849,0.974,https://www.youtube.com/watch?v=AxFhwtwiw6o
Keyshia Cole,I Should Have Cheated,0.533,0.366,https://www.youtube.com/watch?v=29qvbeDA0iU
Keyshia Cole,Heaven Sent,0.742,0.407,https://www.youtube.com/watch?v=POkQXeTv7-4
Keyshia Cole,Playa Cardz Right,0.59,0.192,https://www.youtube.com/watch?v=CEhAPa-mM_M
Keyshia Cole,Shoulda Let You Go,0.594,0.25,https://www.youtube.com/watch?v=23JYMuS_oEo
Keyshia Cole,I Remember,0.736,0.303,https://www.youtube.com/watch?v=3v3T_KxvFyM
Keyshia Cole,This Is Us,0.67,0.582,https://www.youtube.com/watch?v=_AYgoeRFaxU
Keyshia Cole,Trust,0.613,0.567,https://www.youtube.com/watch?v=SkOTimhMwSs
Johannes Brahms,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",0.00626,0.0634,https://www.youtube.com/watch?v=1h4Re5WBEAc
Johannes Brahms,"16 Waltzes, Op. 39 (Version for Piano Duet): No. 15 in A-Flat Major",0.00388,0.158,https://www.youtube.com/watch?v=QSWDUcuiihQ
Johannes Brahms,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",0.167,0.601,https://www.youtube.com/watch?v=3X9LvC9WkkQ
Johannes Brahms,"16 Waltzes, Op. 39 (1867 version): No. 3 in G-Sharp Minor",0.00703,0.693,https://www.youtube.com/watch?v=gghl-b5qAP8
Johannes Brahms,"Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano) [Brahms Lullaby]",0.00833,0.211,https://www.youtube.com/watch?v=bk1cCx8mr44
Johannes Brahms,"21 Hungarian Dances, WoO 1 (version for orchestra): Hungarian Dance No. 5 (orch. Schmeling)",0.127,0.272,https://www.youtube.com/watch?v=Nzo3atXtm54
Johannes Brahms,"16 Waltzes, Op. 39 (1867 version): No. 15 in A-Flat Major",0.0062,0.216,https://www.youtube.com/watch?v=jd7yt4somIA
Johannes Brahms,"Lullaby (Guten Abend, gut' Nacht)",0.00604,0.261,https://www.youtube.com/watch?v=ypMW4iPzlmM
Johannes Brahms,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in F-Sharp Minor",0.0666,0.256,https://www.youtube.com/watch?v=3X9LvC9WkkQ
Johannes Brahms,"Symphony No. 3 in F Major, Op. 90: III. Poco allegretto",0.0218,0.0616,https://www.youtube.com/watch?v=UH324lgbxaI
Academy of St. Martin in the Fields,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",0.237,0.357,https://www.youtube.com/watch?v=0uZOHej8H7g
Academy of St. Martin in the Fields,Abdelazer: Rondeau,0.15,0.312,https://www.youtube.com/watch?v=EcKPw1vTUMk
Academy of St. Martin in the Fields,Il barbiere di Siviglia: Overture (Sinfonia),0.14,0.285,https://www.youtube.com/watch?v=fxU5QmucgQA
Academy of St. Martin in the Fields,Mozart: Concerto For Clarinet And Orchestra In A (K. 622),0.0153,0.0781,https://www.youtube.com/watch?v=YT_63UntRJE
Academy of St. Martin in the Fields,Sussex Carol (On Christmas Night),0.206,0.773,https://www.youtube.com/watch?v=gdIFis_c5AM
Academy of St. Martin in the Fields,Capriol Suite: 5. Pied-en- l'air,0.0572,0.0386,https://www.youtube.com/watch?v=1yq90OILpIM
Academy of St. Martin in the Fields,Solomon HWV 67 / Act 3: The Arrival Of The Queen Of Sheba,0.385,0.825,https://www.youtube.com/watch?v=KErrDz8HcZY
Academy of St. Martin in the Fields,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018",0.0363,0.039,https://www.youtube.com/watch?v=0KRSx1lpjT8
Academy of St. Martin in the Fields,Peer Gynt Suite No.1 op. 46 Anitra's Dance (Tempo di Mazurka),0.0277,0.13,https://www.youtube.com/watch?v=f8sjaX_imCI
Academy of St. Martin in the Fields,Cançoneta for Violin and Orchestra,0.0233,0.0657,https://www.youtube.com/watch?v=YbKTyXEO85k
Paulina Rubio,El Ultimo Adiós - Varios Artistas Version,0.572,0.285,https://www.youtube.com/watch?v=jNLU_A1d_60
Paulina Rubio,Yo No Soy Esa Mujer,0.855,0.884,https://www.youtube.com/watch?v=qb0tSy30PQo
Paulina Rubio,El Ultimo Adios,0.79,0.732,https://www.youtube.com/watch?v=jNLU_A1d_60
Paulina Rubio,Ni Una Sola Palabra,0.805,0.646,https://www.youtube.com/watch?v=Kkdhtb9DVWQ
Paulina Rubio,Nada Fue Un Error - Live In Spain / 2005,0.948,0.572,https://www.youtube.com/watch?v=nvzrZKiyzGU
Paulina Rubio,Mío,0.716,0.688,https://www.youtube.com/watch?v=i64yXSPqxJw
Paulina Rubio,Tal Vez Quizas,0.446,0.355,https://www.youtube.com/watch?v=hdxvqnkFv9o
Paulina Rubio,Causa Y Efecto,0.83,0.308,https://www.youtube.com/watch?v=R9g-mZNuA4s
Paulina Rubio,Y Yo Sigo Aqui,0.953,0.873,https://www.youtube.com/watch?v=dfNWfnzUl4U
Paulina Rubio,Todo Mi Amor,0.947,0.695,https://www.youtube.com/watch?v=eAYPxk1pBH4
Ghostface Killah,Purple Hearts,0.824,0.737,https://www.youtube.com/watch?v=0kS-MtxPr9I
Ghostface Killah,That's Right,0.677,0.441,https://www.youtube.com/watch?v=853wnyH1uKw
Ghostface Killah,Back Like That - Remix,0.675,0.496,https://www.youtube.com/watch?v=3zUDcdH3OI4
Ghostface Killah,Iron Maiden,0.724,0.697,https://www.youtube.com/watch?v=pf1qgthAf8U
Ghostface Killah,Back Like That,0.663,0.488,https://www.youtube.com/watch?v=3zUDcdH3OI4
Ghostface Killah,Winter Warz,0.74,0.529,https://www.youtube.com/watch?v=Bj7RUa1GSJ8
Ghostface Killah,Mighty Healthy,0.946,0.53,https://www.youtube.com/watch?v=KBWXgVdAJiY
Ghostface Killah,Sour Soul,0.684,0.501,https://www.youtube.com/watch?v=cctXvjTMCBo
Ghostface Killah,All That I Got Is You (feat. Mary J. Blige),0.693,0.812,https://www.youtube.com/watch?v=PAvQW_-s_f0
Ghostface Killah,Fish (feat. Raekwon & Cappadonna),0.723,0.586,https://www.youtube.com/watch?v=y8LXpv1xtwg
Tom Petty and the Heartbreakers,Mary Jane's Last Dance,0.655,0.531,https://www.youtube.com/watch?v=aowSGxim_O8
Tom Petty and the Heartbreakers,Learning To Fly,0.766,0.949,https://www.youtube.com/watch?v=s5BJXwNeKsQ
Tom Petty and the Heartbreakers,American Girl,0.824,0.777,https://www.youtube.com/watch?v=oMc69K4AcZQ
Tom Petty and the Heartbreakers,Refugee,0.705,0.761,https://www.youtube.com/watch?v=fFnOfpIJL0M
Tom Petty and the Heartbreakers,Breakdown,0.35,0.69,https://www.youtube.com/watch?v=dqxns-JTTqA
Tom Petty and the Heartbreakers,Don't Do Me Like That,0.805,0.961,https://www.youtube.com/watch?v=XbMsdCMC_N0
Tom Petty and the Heartbreakers,Christmas All Over Again,0.831,0.693,https://www.youtube.com/watch?v=gaPj1GoDpQw
Tom Petty and the Heartbreakers,Into The Great Wide Open,0.583,0.714,https://www.youtube.com/watch?v=xqmFxgEGKH0
Tom Petty and the Heartbreakers,The Waiting,0.923,0.722,https://www.youtube.com/watch?v=uMyCa35_mOg
Tom Petty and the Heartbreakers,Don't Come Around Here No More,0.54,0.922,https://www.youtube.com/watch?v=h0JvF9vpqx8
Yo Gotti,Rake It Up (feat. Nicki Minaj),0.444,0.53,https://www.youtube.com/watch?v=OrSadmwmmAs
Yo Gotti,Champions,0.774,0.349,https://www.youtube.com/watch?v=WL3OEHqP6KY
Yo Gotti,Down In the DM (feat. Nicki Minaj) - Remix,0.634,0.323,https://www.youtube.com/watch?v=pBG9RBAaY3E
Yo Gotti,Law (feat. E-40),0.699,0.42,https://www.youtube.com/watch?v=i6wkPVjciD4
Yo Gotti,Rake It Up - Diplo & Party Favor Remix,0.933,0.601,https://www.youtube.com/watch?v=aZQMUUZUTng
Yo Gotti,"Steppers (Yo Gotti, 42 Dugg, Moneybagg Yo feat. EST Gee, Mozzy, Blac Youngsta)",0.637,0.393,
Yo Gotti,Pose (Bonus Track) (feat. Lil Uzi Vert),0.687,0.426,https://www.youtube.com/watch?v=LpwOWUHGt2o
Yo Gotti,"Big League (Yo Gotti, Moneybagg Yo feat. Mozzy, Lil Poppa)",0.576,0.378,https://www.youtube.com/watch?v=ozDjBjTfqUA
Yo Gotti,Down In the DM,0.662,0.324,https://www.youtube.com/watch?v=YXSpXO4N-tI
Yo Gotti,Doin 2 Much,0.62,0.549,https://www.youtube.com/watch?v=J6hQ4dBCkEo
Pradeep Kumar,"Nee Kavithaigala - From ""Maragatha Naanayam""",0.541,0.413,
Pradeep Kumar,The Life of Ram,0.488,0.347,https://www.youtube.com/watch?v=6LD30ChPsSs
Pradeep Kumar,Kannamma,0.271,0.438,https://www.youtube.com/watch?v=4BD0jvKhFPk
Pradeep Kumar,"Idhayam Love (Megamo Aval) - From ""Meyaadha Maan""",0.298,0.236,https://www.youtube.com/watch?v=mVubYBRajfw
Pradeep Kumar,"Agayam Theepiditha - From ""Madras""",0.423,0.36,https://www.youtube.com/watch?v=9VFv0ZSFRw8
Pradeep Kumar,Kaarkuzhal Kadavaiye,0.5,0.353,https://www.youtube.com/watch?v=bmRdH1I3u-Y
Pradeep Kumar,Enna Naan Seiven,0.491,0.459,https://www.youtube.com/watch?v=KMf_PNiy7vo
Pradeep Kumar,Thaabangale,0.327,0.286,https://www.youtube.com/watch?v=I6KBcn3gvw0
Pradeep Kumar,"Maya Nadhi - From ""Kabali""",0.306,0.404,
Pradeep Kumar,Journey,0.55,0.382,https://www.youtube.com/watch?v=-8i3p4HbbXA
Eve,Let Me Blow Ya Mind,0.557,0.897,https://www.youtube.com/watch?v=Wt88GMJmVk0
Eve,Who's That Girl?,0.86,0.547,https://www.youtube.com/watch?v=8N9PL3Iz3xc
Eve,Tambourine,0.854,0.574,https://www.youtube.com/watch?v=sWUV71G5W8g
Eve,Gangsta Lovin',0.84,0.827,https://www.youtube.com/watch?v=aNI8XFEAyI0
Eve,Tonight (feat. Eve),0.558,0.866,https://www.youtube.com/watch?v=Wc-pdVEBoDw
Eve,Got What You Need,0.781,0.749,https://www.youtube.com/watch?v=nFcCeT_DqSs
Eve,"No, No, No",0.708,0.419,https://www.youtube.com/watch?v=WwkpR7zURgU
Eve,Satisfaction,0.553,0.63,https://www.youtube.com/watch?v=hmWzk6f2y74
Eve,Love Is Blind,0.815,0.587,https://www.youtube.com/watch?v=zm3wsHstlAc
Marisela,La Pareja Ideal,0.249,0.52,https://www.youtube.com/watch?v=YY0FwcfXOxA
Marisela,Tu Dama de Hierro,0.423,0.586,https://www.youtube.com/watch?v=KDVGjGfuDrw
Marisela,Sola Con Mi Soledad,0.313,0.836,https://www.youtube.com/watch?v=Uw7ldsOtL5E
Marisela,Sin Él,0.259,0.323,https://www.youtube.com/watch?v=NlXJXSBKyOU
Marisela,Enamorada y Herida,0.34,0.301,https://www.youtube.com/watch?v=KZ5-19v2WlE
Marisela,Mi Problema,0.325,0.519,https://www.youtube.com/watch?v=5cRLEV-G9jM
Marisela,Dios Bendiga Nuestro Amor,0.255,0.562,https://www.youtube.com/watch?v=dGwxeCo3PBg
Marisela,No Puedo Olvidarlo,0.205,0.545,https://www.youtube.com/watch?v=Po7Xl_jnoDs
Marisela,A Cambio de Que,0.308,0.485,https://www.youtube.com/watch?v=lIoG4zIrZSA
Marisela,A Escondidas,0.313,0.445,https://www.youtube.com/watch?v=n7xMU8sCjB0
Alejandra Guzman,Hacer El Amor Con Otro,0.325,0.386,https://www.youtube.com/watch?v=S591Vz2BteY
Alejandra Guzman,Eternamente Bella,0.832,0.969,https://www.youtube.com/watch?v=ZvNNX91o-bM
Alejandra Guzman,Volverte a Amar,0.549,0.531,https://www.youtube.com/watch?v=kg2YTbkk_Oo
Alejandra Guzman,Mirala Miralo,0.889,0.58,https://www.youtube.com/watch?v=iqS8tYsTuls
Alejandra Guzman,Llama Por Favor,0.454,0.226,https://www.youtube.com/watch?v=72jEGXnglU0
Alejandra Guzman,Día De Suerte,0.676,0.175,https://www.youtube.com/watch?v=-THznNwfuKg
Alejandra Guzman,Cuidado Con El Corazon,0.537,0.483,https://www.youtube.com/watch?v=bAqEEQJ7P8o
Alejandra Guzman,Yo Te Esperaba - Primera Fila [En Vivo],0.482,0.37,https://www.youtube.com/watch?v=jcH4hL0LVn8
Alejandra Guzman,Más Buena,0.879,0.525,https://www.youtube.com/watch?v=K1T2Q0kEl9w
Alejandra Guzman,Mala Hierba,0.915,0.484,https://www.youtube.com/watch?v=kcPwBQ4QCgM
Zezé Di Camargo & Luciano,Você Vai Ver,0.575,0.712,https://www.youtube.com/watch?v=zokWWAW81fg
Zezé Di Camargo & Luciano,Sem Medo de Ser Feliz,0.52,0.607,https://www.youtube.com/watch?v=zokWWAW81fg
Zezé Di Camargo & Luciano,1 Hora e Meia,0.755,0.951,https://www.youtube.com/watch?v=zokWWAW81fg
Zezé Di Camargo & Luciano,Sinônimos / Pense Em Mim / É o Amor,0.565,0.382,https://www.youtube.com/watch?v=zokWWAW81fg
Zezé Di Camargo & Luciano,No Dia em Que Eu Saí de Casa,0.525,0.657,https://www.youtube.com/watch?v=zokWWAW81fg
Zezé Di Camargo & Luciano,É o Amor,0.569,0.711,https://www.youtube.com/watch?v=zokWWAW81fg
Zezé Di Camargo & Luciano,Menina Veneno,0.768,0.956,https://www.youtube.com/watch?v=zokWWAW81fg
Zezé Di Camargo & Luciano,Mentes Tão Bem,0.431,0.247,https://www.youtube.com/watch?v=zokWWAW81fg
Zezé Di Camargo & Luciano,Pra Mudar a Minha Vida,0.792,0.878,https://www.youtube.com/watch?v=zokWWAW81fg
Zezé Di Camargo & Luciano,Dois Corações e uma História,0.589,0.303,https://www.youtube.com/watch?v=zokWWAW81fg
Mijares,Resistiré,0.878,0.744,https://www.youtube.com/watch?v=uBGlv05JUJI
Mijares,El Privilegio De Amar,0.426,0.319,https://www.youtube.com/watch?v=2DhThYPRDDI
Mijares,Para Amarnos Más,0.665,0.243,https://www.youtube.com/watch?v=DNmueHrg5PA
Mijares,Si Me Tenías,0.428,0.27,https://www.youtube.com/watch?v=n2sjeulK3hQ
Mijares,Ven A Cantar,0.662,0.375,https://www.youtube.com/watch?v=zacuqwDSYJM
Mijares,Bella,0.711,0.272,https://www.youtube.com/watch?v=kodFtsBHOFg
Mijares,No Hace Falta,0.384,0.114,https://www.youtube.com/watch?v=JH6iuG-zMAE
Mijares,Soldado Del Amor,0.675,0.441,https://www.youtube.com/watch?v=FvyCexjP3jc
Mijares,Toda La Vida - MTV Unplugged,0.813,0.655,https://www.youtube.com/watch?v=bcMOi8k47ic
Silambarasan TR,"Thee Thalapathy (From ""Varisu"")",0.907,0.828,https://www.youtube.com/watch?v=eqBrHvdGbOY
Silambarasan TR,Hosanna,0.812,0.7,https://www.youtube.com/watch?v=YFYiTS46x-8
Silambarasan TR,Anbil Avan,0.901,0.944,https://www.youtube.com/watch?v=bXa-wbiXiOw
Silambarasan TR,Loosu Pennae,0.486,0.535,
Silambarasan TR,Mangalyam,0.948,0.825,https://www.youtube.com/watch?v=r3bngwZsfMI
Silambarasan TR,Bullet Song,0.888,0.786,
Silambarasan TR,Bullet Song,0.878,0.782,
Silambarasan TR,"Yaaraiyum Ivlo Azhaga - From ""Sulthan""",0.593,0.372,https://www.youtube.com/watch?v=ZCxumqSYaw4
Silambarasan TR,Kalasala Kalasala,0.895,0.835,https://www.youtube.com/watch?v=S56FUyB7aAU
Silambarasan TR,Manmadhane Nee,0.59,0.472,https://www.youtube.com/watch?v=iDqvHRhQdyk
